Objetivo 1,Objetivo 2
90606.93124,123195.730766
93949.79886600001,117336.029113
88949.691594,127477.794873
92974.542825,120554.396325
91757.50322,121813.736565
94537.55963,111356.493328
133155.214923,92302.004049
96489.422888,105852.255397
90606.93124,123195.730766
129840.020418,93229.63766000001
113149.97553899999,96074.772705
139614.59533799998,92242.624777
107389.477955,99501.154702
125592.716101,93918.652067
112810.909079,99085.471099
103161.267528,100631.17228
